epoch       	ep_ret      	ep_ret_tx      	ep_tx       	newbytes    	ep_delay   	ep_delay_normal   	ep_throu   
874	17.0293114942695	25.881188684135118	667654153.8464587	524946836.80604345	0.0	0	636724.6187653149
875	19.17923946712266	28.250401669763253	820251722.6990063	448335934.69407904	0.0	0	782253.0009260239
876	15.032253992909874	23.971503529913022	577200356.9514112	519056807.4681256	0.0	0	550461.1558450805
877	15.949648956959862	23.685031427952673	620384978.8069816	481988585.48530334	0.0	0	591645.2205724542
878	13.304031497178428	20.294595592175234	504973179.29414666	517373988.01814485	0.0	0	481579.951566836
879	16.67447571392154	23.181100372976307	509968532.66240215	506092038.36546046	0.0	0	486343.8917755147
880	14.920275710086223	23.205462052585812	733347463.3614448	518900003.4883662	0.0	0	699374.6408094835
881	22.353650955271082	34.05662304705089	805584131.1428083	469600784.9005157	0.0	0	768264.8955753408
882	20.363192885706848	30.195638058511584	680478678.6913178	545858642.6882875	0.0	0	648955.0387299705
883	19.978529211948775	30.279914841233804	744656807.847107	500644669.1424272	0.0	0	710160.07218085
884	21.636977030450538	32.9809668105701	781973829.3997898	464376156.3280843	0.0	0	745748.3572004217
885	20.50339832395656	29.25926142289165	688769812.2143387	449034130.13047236	0.0	0	656862.0798247703
886	19.28846069501815	28.749525427731353	654754422.704935	527855727.4792861	0.0	0	624422.4764870977
887	18.270148137953232	26.692334060303462	706835354.4278039	501791409.0130303	0.0	0	674090.7234457055
888	21.05766247121647	32.28098099732268	733261062.084279	585944809.6232301	0.0	0	699292.2421305456
889	24.681468328057253	36.30130118249494	822671736.4155968	528639571.2828108	0.0	0	784560.9058528868
890	16.11322381801314	23.43742378864595	554997245.1896491	515759587.69635296	0.0	0	529286.6184135905
891	10.81524993535801	16.52393219001753	386521302.31925297	533052097.24987555	0.0	0	368615.438765767
892	22.58454646698844	33.04498544938705	708659353.2173283	531593020.81718236	0.0	0	675830.2242444308
893	18.56774303132954	28.172095368840107	635359014.6539131	503137832.98826313	0.0	0	605925.5739726193
894	20.58882148892399	31.302370158636897	749539813.151056	484614851.51931256	0.0	0	714816.8689261018
895	19.051621813072803	29.55303231082482	682047550.7398939	514966534.8023283	0.0	0	650451.2317084256
896	19.602630852767476	28.5102246655064	650021092.5030245	505654064.6348428	0.0	0	619908.4210424654
897	22.98012052636844	33.60052501784393	824353962.145676	533287570.0906935	0.0	0	786165.2013260615
898	22.094172024213083	34.298786098168996	741181317.4638796	488555627.92558974	0.0	0	706845.5862654492
899	22.405931616305764	33.43523950874624	720178294.3820845	470958031.9007961	0.0	0	686815.5425854534
900	13.659539958974193	19.469258952944635	474835620.7890237	610405708.3656447	0.0	0	452838.53606130945
901	20.186768917805935	29.62276143643662	642623747.4374825	451946687.12109256	0.0	0	612853.7630438633
902	20.477304710964514	30.693109723032663	693997699.6706603	530395956.7408513	0.0	0	661847.7818209269
903	20.98524726310713	31.063414708888804	640201129.770098	528462669.4592232	0.0	0	610543.374796007
904	18.87965940842006	28.32744692152047	591333993.6377295	499098996.142323	0.0	0	563940.0421502395
905	23.51218240141788	35.766615774729736	842722212.0435278	555927133.9249356	0.0	0	803682.5294909743
906	22.15224265992418	33.86671617791481	732404776.8416879	506433292.6032713	0.0	0	698475.6248871689
907	23.473036537292053	34.60680657053514	747305447.5579762	546533023.0056772	0.0	0	712686.0118465202
908	26.57572455341243	40.05987842318803	862062796.0489396	508209409.65162265	0.0	0	822127.1477212328
909	19.111188027826753	28.308965263579005	607178185.0168849	456141593.9925226	0.0	0	579050.2405327653
910	21.456534712760448	31.96709290205237	721370799.0272866	510634187.28678054	0.0	0	687952.803637778
911	21.485430113778364	32.814082283554555	723338806.1708354	559457307.6909173	0.0	0	689829.6415050843
912	22.066741841055585	33.60437445570172	768316207.2713201	441235054.1228658	0.0	0	732723.4337533189
913	22.573423880513772	33.45053540597065	748055873.3107588	540393622.5204684	0.0	0	713401.6736133184
914	24.02195655952169	36.09012397287899	786318772.7507099	557895112.0406127	0.0	0	749892.0180804346
915	21.292512651158138	32.95289529590935	709077016.6923996	537837885.2013111	0.0	0	676228.5391735072
916	17.229650623746576	24.829521242559725	519094064.1806574	474690565.8530398	0.0	0	495046.6768080306
917	19.377726263595616	29.74900872594155	681099989.4765083	537256985.0528815	0.0	0	649547.5668683129
918	26.97644557532554	40.57341444015943	912259294.9594971	581765391.5451696	0.0	0	869998.2595057457
919	20.7450404357981	32.81507843805324	667164083.5503135	490421803.1312803	0.0	0	636257.2513106475
920	21.35748938905093	31.16057381799124	698594931.0868434	570951028.9360327	0.0	0	666232.0433491172
921	21.189029437339034	32.88966489145143	728793781.725578	531324390.8312613	0.0	0	695031.9115882663
922	21.14457180409983	30.565614316333985	665217419.8398404	495615600.6664121	0.0	0	634400.7681272893
923	15.063622996789938	22.576897871141234	445898789.0351056	512156987.6136318	0.0	0	425242.22281942924
924	22.33878162231899	34.15922594256083	738866463.4960741	482622739.0976657	0.0	0	704637.9694901218
925	12.842633907486247	20.388403840324642	517123534.7993478	468606664.2531553	0.0	0	493167.4335473515
926	24.712313943987148	38.10009305421108	808310769.4773607	483347782.5344391	0.0	0	770865.220525132
927	20.826467117763514	30.58725455701324	639727364.2310507	528763491.0037496	0.0	0	610091.5567694193
928	20.964855941480067	32.832237845002794	755152628.7659749	498000990.39581555	0.0	0	720169.667020774
929	21.96579913513684	32.64683865572245	705030440.6807448	602127438.9944952	0.0	0	672369.4235618063
930	22.653570831665107	34.32686320239607	732413403.5067415	574693357.1427338	0.0	0	698483.8519160661
931	18.8657732658509	28.515818761683725	626522245.8165715	448289830.05338985	0.0	0	597498.1744924269
932	18.901427094061507	28.952566278310236	718408075.313927	498312840.70744175	0.0	0	685127.3301257394
933	18.96586292081598	28.16658030058853	626285894.7247097	534418896.5659357	0.0	0	597272.7725264643
934	23.036073773357693	33.43227731621682	662101551.2634736	504106045.5980488	0.0	0	631429.2442927109
935	19.065366297944934	28.791657838269323	686587640.6048169	488790431.9386674	0.0	0	654780.9988067789
936	20.00769084291335	30.60744033415602	681691831.7247826	559549060.44191	0.0	0	650111.9916198563
937	21.39062581086959	32.063536009040085	734731438.6589917	571485186.228399	0.0	0	700694.5025052949
938	23.84607039511067	35.668308191767025	816415486.8177762	508810667.6420762	0.0	0	778594.4812944185
